Gene ID,Gene Name,Cluster 1 Mean UMI Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean UMI Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000155893,PXYLP1,0.011990440403076428,-0.38126822120472958,1.0,0.0,0.38126822120472958,1.0
ENSG00000177311,ZBTB38,0.047961761612305712,-0.4003770441524348,1.0,0.048448577360083393,0.4003770441524348,1.0
ENSG00000155903,RASA2,0.10084816839016067,0.34655671910500718,1.0,0.064598103146777858,-0.34655671910500718,1.0
ENSG00000114125,RNF7,0.30318685019207542,-0.55288911450905709,1.0,0.43603719624075055,0.55288911450905709,1.0
ENSG00000114124,GRK7,0.0010705750359889668,-3.6291957346483157,1.0,0.0,3.6291957346483157,1.0
ENSG00000069849,ATP1B3,0.23124420777361682,-1.6905962793124587,0.44072839116489937,0.74287818618794532,1.6905962793124587,0.44072839116489937
ENSG00000244124,ATP1B3-AS1,0.0017129200575823468,-3.0442332339271596,1.0,0.0,3.0442332339271596,1.0
ENSG00000114126,TFDP2,0.073227332461645325,-0.59944839125426341,1.0,0.096897154720166787,0.59944839125426341,1.0
ENSG00000175066,GK5,0.020126810676592576,-0.64430262703852392,1.0,0.016149525786694464,0.64430262703852392,1.0
ENSG00000114127,XRN1,0.059738087008184344,-0.66983771914566193,1.0,0.080747628933472329,0.66983771914566193,1.0
ENSG00000175054,ATR,0.025907915870932996,-0.28342089780658508,1.0,0.016149525786694464,0.28342089780658508,1.0
ENSG00000120756,PLS1,0.0021411500719779337,-2.7547266167321736,1.0,0.0,2.7547266167321736,1.0
ENSG00000144935,TRPC1,0.0021411500719779337,-2.7547266167321736,1.0,0.0,2.7547266167321736,1.0
ENSG00000163714,U2SURP,0.22032434240652937,-0.29319245454923015,1.0,0.25839241258711143,0.29319245454923015,1.0
ENSG00000268129,RP11-91G21.1,0.0049246451655492471,-1.6291957346483157,1.0,0.0,1.6291957346483157,1.0
ENSG00000175040,CHST2,0.010277520345494081,-3.5994483912542639,0.042987254168071004,0.11304668050686126,3.5994483912542639,0.042987254168071004
ENSG00000181804,SLC9A9,0.025479685856537409,-1.6291957346483157,1.0,0.064598103146777858,1.6291957346483157,1.0
ENSG00000181744,C3orf58,0.018842120633405814,-3.0603528992904359,0.058057795010333993,0.14534573208025017,3.0603528992904359,0.058057795010333993
ENSG00000152952,PLOD2,0.00021411500719779335,-6.2141582353694718,0.47312450905459713,0.016149525786694464,6.2141582353694718,0.47312450905459713
ENSG00000163746,PLSCR2,0.0023552650791757268,-2.6291957346483157,1.0,0.0,2.6291957346483157,1.0
ENSG00000188313,PLSCR1,0.049032336648294678,-1.9536306851462526,0.47855308992321227,0.17764478365363912,1.9536306851462526,0.47855308992321188
ENSG00000163751,CPA3,0.0025693800863735203,-2.5137185172283791,1.0,0.0,2.5137185172283791,1.0
ENSG00000163754,GYG1,0.076224942562414438,-1.4348176894814637,0.85213355603930385,0.19379430944033357,1.4348176894814637,0.85213355603930385
ENSG00000071794,HLTF,0.012846900431867602,-1.868383398527742,1.0,0.032299051573388929,1.868383398527742,1.0
ENSG00000163755,HPS3,0.025265570849339617,-2.4892654735038406,0.29116062794970576,0.12919620629355572,2.4892654735038406,0.29116062794970576
ENSG00000047457,CP,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000018408,WWTR1,0.0010705750359889668,-3.6291957346483157,1.0,0.0,3.6291957346483157,1.0
ENSG00000114744,COMMD2,0.094852948188622457,-0.0047048697405220885,1.0,0.080747628933472329,0.0047048697405220885,1.0
ENSG00000082996,RNF13,0.094210603167029075,-0.014485890533107337,1.0,0.080747628933472329,0.014485890533107337,1.0
ENSG00000070087,PFN2,0.018842120633405814,0.26157519559692677,1.0,0.0,-0.26157519559692677,1.0
ENSG00000196428,TSC22D2,0.095923523224611423,-0.40358660062832508,1.0,0.11304668050686126,0.40358660062832508,1.0
ENSG00000120742,SERP1,1.199900500336434,0.048515863443300306,1.0,1.1627658566420014,-0.048515863443300306,1.0
ENSG00000144895,EIF2A,0.48861044642536444,0.29870071908050511,1.0,0.38758861888066715,-0.29870071908050511,1.0
ENSG00000198843,SELT,0.38155294282646779,0.00097025153436680611,1.0,0.37143909309397266,-0.00097025153436680611,1.0
ENSG00000163645,ERICH6,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000240137,ERICH6-AS1,0.030190216014888863,0.93558888413521046,1.0,0.0,-0.93558888413521046,1.0
ENSG00000181788,SIAH2,0.10191874342614964,0.68368722063603959,1.0,0.048448577360083393,-0.68368722063603959,1.0
ENSG00000244265,SIAH2-AS1,0.00064234502159338008,-4.2141582353694718,1.0,0.0,4.2141582353694718,1.0
ENSG00000144893,MED12L,0.0017129200575823468,-3.0442332339271596,1.0,0.0,3.0442332339271596,1.0
ENSG00000174946,GPR171,0.076439057569612223,1.2696575418947851,1.0,0.016149525786694464,-1.2696575418947851,1.0
ENSG00000174944,P2RY14,0.0027834950935713139,-5.5767283147541811,3.8525127841305407e-05,0.12919620629355572,5.5767283147541811,3.8525127841305482e-05
ENSG00000152580,IGSF10,0.0049246451655492471,-1.6291957346483157,1.0,0.0,1.6291957346483157,1.0
ENSG00000239941,RP11-246A10.1,0.00064234502159338008,-4.2141582353694718,1.0,0.0,4.2141582353694718,1.0
ENSG00000152601,MBNL1,0.5158030523394842,-0.023734923610601033,1.0,0.51678482517422286,0.023734923610601033,1.0
ENSG00000229619,MBNL1-AS1,0.021411500719779337,-1.1409092533388332,1.0,0.032299051573388929,1.1409092533388332,1.0
ENSG00000243305,RP11-362A9.3,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000244268,RP11-529G21.2,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000181467,RAP2B,0.079436667670381336,-1.1344310428987372,1.0,0.16149525786694466,1.1344310428987372,1.0
ENSG00000243012,RP11-292E2.4,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000114790,ARHGEF26,0.0044964151511536609,-1.7547266167321744,1.0,0.0,1.7547266167321744,1.0
ENSG00000174953,DHX36,0.23317124283839696,-0.29397081714749529,1.0,0.27454193837380592,0.29397081714749529,1.0
ENSG00000196549,MME,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000174928,C3orf33,0.016058625539834503,-0.96623072192588566,1.0,0.016149525786694464,0.96623072192588566,1.0
ENSG00000169359,SLC33A1,0.020555040690988163,-1.1992078939035009,1.0,0.032299051573388929,1.1992078939035009,1.0
ENSG00000163655,GMPS,0.10555869854851213,-0.72522262242209123,1.0,0.16149525786694466,0.72522262242209123,1.0
ENSG00000169282,KCNAB1,0.00085646002879117341,-4.8922301404821082,0.78370053033493126,0.016149525786694464,4.8922301404821082,0.78370053033493126
ENSG00000272990,RP11-305K5.1,0.0027834950935713139,-2.406803313311868,1.0,0.0,2.406803313311868,1.0
ENSG00000114850,SSR3,0.17450373086620158,-0.93405031617673639,1.0,0.32299051573388932,0.93405031617673639,1.0
ENSG00000243926,TIPARP-AS1,0.012632785424669809,-1.3072676397609531,1.0,0.016149525786694464,1.3072676397609531,1.0
ENSG00000163659,TIPARP,0.13510656954180761,-0.81726808280088736,1.0,0.22609336101372252,0.81726808280088736,1.0
ENSG00000240875,LINC00886,0.0021411500719779337,-3.7547266167321736,0.99583686918421532,0.016149525786694464,3.7547266167321736,0.99583686918421532
ENSG00000197980,LEKR1,0.0036399551223624872,-2.0442332339271596,1.0,0.0,2.0442332339271596,1.0
ENSG00000243629,LINC00880,0.0027834950935713139,-2.406803313311868,1.0,0.0,2.406803313311868,1.0
ENSG00000241544,RP11-6F2.5,0.00064234502159338008,-4.2141582353694718,1.0,0.0,4.2141582353694718,1.0
ENSG00000241135,LINC00881,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000163660,CCNL1,0.99413597841935453,-0.63291882069103278,1.0,1.5503544755226686,0.63291882069103278,1.0
ENSG00000174891,RSRC1,0.097636443282193772,1.0369296189674411,1.0,0.032299051573388929,-1.0369296189674411,1.0
ENSG00000243150,RP11-538P18.2,0.016915085568625674,-0.89223014048210914,1.0,0.016149525786694464,0.89223014048210914,1.0
ENSG00000178053,MLF1,0.048604106633899094,1.6187317787952704,1.0,0.0,-1.6187317787952704,1.0
ENSG00000168827,GFM1,0.048389991626701302,0.61239025192144325,1.0,0.016149525786694464,-0.61239025192144325,1.0
ENSG00000079257,LXN,0.018842120633405814,-1.3233873051242302,1.0,0.032299051573388929,1.3233873051242302,1.0
ENSG00000272087,RP11-379F4.7,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000272440,RP11-379F4.6,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000118855,MFSD1,0.041324196389174117,-1.1992078939035005,1.0,0.080747628933472329,1.1992078939035005,1.0
ENSG00000272247,RP11-379F4.9,0.0014988050503845535,-3.2141582353694718,1.0,0.0,3.2141582353694718,1.0
ENSG00000244040,IL12A-AS1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000168811,IL12A,0.0021411500719779337,-3.7547266167321736,1.0,0.016149525786694464,3.7547266167321736,1.0
ENSG00000068885,IFT80,0.013061015439065396,-1.259961924982596,1.0,0.016149525786694464,1.259961924982596,1.0
ENSG00000113810,SMC4,0.074083792490436506,-0.77536638279121117,1.0,0.11304668050686126,0.77536638279121117,1.0
ENSG00000213186,TRIM59,0.017129200575823469,-1.4592707332060035,1.0,0.032299051573388929,1.4592707332060035,1.0
ENSG00000186432,KPNA4,0.055241671857030689,-1.3672749491252305,0.97636122750938303,0.12919620629355572,1.3672749491252305,0.97636122750938303
ENSG00000260572,RP11-16N11.2,0.0021411500719779337,-2.7547266167321736,1.0,0.0,2.7547266167321736,1.0
ENSG00000163590,PPM1L,0.005995220201538214,-1.356177240241899,1.0,0.0,1.356177240241899,1.0
ENSG00000169255,B3GALNT1,0.0012846900431867602,-4.406803313311868,0.867363763742246,0.016149525786694464,4.406803313311868,0.86736376374224522
ENSG00000169251,NMD3,0.068088572288898294,0.10325437839539742,1.0,0.048448577360083393,-0.10325437839539742,1.0
ENSG00000196542,SPTSSB,0.0023552650791757268,-2.6291957346483157,1.0,0.0,2.6291957346483157,1.0
ENSG00000240567,RP11-3P17.4,0.0032117251079669005,-2.2141582353694718,1.0,0.0,2.2141582353694718,1.0
ENSG00000269888,RP11-3P17.5,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000174776,WDR49,0.00021411500719779335,-6.2141582353694718,0.47312450905459713,0.016149525786694464,6.2141582353694718,0.47312450905459713
ENSG00000114209,PDCD10,0.17407550085180601,-0.0047048697405216444,1.0,0.16149525786694466,0.0047048697405216444,1.0
ENSG00000163536,SERPINI1,0.010919865367087462,-0.51371851722837913,1.0,0.0,0.51371851722837913,1.0
ENSG00000173905,GOLIM4,0.00085646002879117341,-6.2141582353694709,0.01752924897155525,0.064598103146777858,6.2141582353694709,0.01752924897155525
ENSG00000085276,MECOM,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000270141,TERC,0.0025693800863735203,-3.5137185172283791,1.0,0.016149525786694464,3.5137185172283791,1.0
ENSG00000184378,ACTRT3,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000269889,RP11-816J6.3,0.0004282300143955867,-5.6291957346483157,0.60214870990956015,0.016149525786694464,5.6291957346483157,0.60214870990956015
ENSG00000085274,MYNN,0.044535921497141022,0.49320089671141165,1.0,0.016149525786694464,-0.49320089671141165,1.0
ENSG00000269984,RP11-362K14.5,0.0079222552663183541,-0.96623072192588566,1.0,0.0,0.96623072192588566,1.0
ENSG00000171757,LRRC34,0.0017129200575823468,-3.0442332339271596,1.0,0.0,3.0442332339271596,1.0
ENSG00000270135,RP11-362K14.7,0.00064234502159338008,-4.2141582353694718,1.0,0.0,4.2141582353694718,1.0
ENSG00000270096,RP11-362K14.6,0.00085646002879117341,-3.8922301404821082,1.0,0.0,3.8922301404821082,1.0
ENSG00000239219,RP11-379K17.4,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000008952,SEC62,0.61215480557849122,0.31344488590940478,1.0,0.48448577360083395,-0.31344488590940478,1.0
ENSG00000173890,GPR160,0.023552650791757269,-2.0047048697405221,0.76684237364673569,0.080747628933472329,2.0047048697405221,0.76684237364673569
ENSG00000173889,PHC3,0.081149587727963685,0.77073487224031956,1.0,0.032299051573388929,-0.77073487224031956,1.0
ENSG00000268220,RP11-379K17.12,0.011776325395878634,-0.40680331331186714,1.0,0.0,0.40680331331186714,1.0
ENSG00000163558,PRKCI,0.019698580662196988,-1.2599619249825968,1.0,0.032299051573388929,1.2599619249825968,1.0
ENSG00000239628,RP11-543D10.2,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000136603,SKIL,0.076224942562414438,-0.056306066227734153,1.0,0.064598103146777858,0.056306066227734153,1.0
ENSG00000013297,CLDN11,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000013293,SLC7A14,0.0010705750359889668,-3.6291957346483157,1.0,0.0,3.6291957346483157,1.0
ENSG00000163584,RPL22L1,0.43914987976267417,-0.56889522438050144,1.0,0.64598103146777863,0.56889522438050144,1.0
ENSG00000163577,EIF5A2,0.028263180950108723,-0.15887579986828193,1.0,0.016149525786694464,0.15887579986828193,1.0
ENSG00000154310,TNIK,0.11433741384362166,0.84923684591903736,1.0,0.048448577360083393,-0.84923684591903736,1.0
ENSG00000240497,RP11-185E8.1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000075651,PLD1,0.0010705750359889668,-3.6291957346483157,1.0,0.0,3.6291957346483157,1.0
ENSG00000075420,FNDC3B,0.024409110820548443,-1.3686681844250965,1.0,0.048448577360083393,1.3686681844250965,1.0
ENSG00000121858,TNFSF10,0.088215382965490863,0.15391164116261136,1.0,0.064598103146777858,-0.15391164116261136,1.0
ENSG00000223387,RP11-408H1.3,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000144959,NCEH1,0.0032117251079669005,-2.2141582353694718,1.0,0.0,2.2141582353694718,1.0
ENSG00000114346,ECT2,0.00064234502159338008,-4.2141582353694718,1.0,0.0,4.2141582353694718,1.0
ENSG00000177694,NAALADL2,0.0012846900431867602,-3.406803313311868,1.0,0.0,3.406803313311868,1.0
ENSG00000228308,LINC01209,0.0014988050503845535,-3.2141582353694718,1.0,0.0,3.2141582353694718,1.0
ENSG00000177565,TBL1XR1,0.065733307209722563,-0.94737169467457027,1.0,0.11304668050686126,0.94737169467457027,1.0
ENSG00000203645,LINC00501,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000172667,ZMAT3,0.042823001439558674,-0.88503463907790536,1.0,0.064598103146777858,0.88503463907790536,1.0
ENSG00000121879,PIK3CA,0.031689021065273416,-0.57995221562846666,1.0,0.032299051573388929,0.57995221562846666,1.0
ENSG00000171121,KCNMB3,0.0051387601727470407,-1.5703020455947465,1.0,0.0,1.5703020455947465,1.0
ENSG00000121864,ZNF639,0.088429497972688662,1.4793287221298534,1.0,0.016149525786694464,-1.4793287221298534,1.0
ENSG00000171109,MFN1,0.015844510532636708,0.014660455126409566,1.0,0.0,-0.014660455126409566,1.0
ENSG00000114450,GNB4,0.0017129200575823468,-6.7446729520682513,7.9939842069502304e-10,0.19379430944033357,6.7446729520682513,7.9939842069502304e-10
ENSG00000242539,AC007620.3,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000272699,RP11-145M9.5,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000136518,ACTL6A,0.044750036504338814,-0.084875218424505405,1.0,0.032299051573388929,0.084875218424505405,1.0
ENSG00000272910,RP11-15L13.4,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000272660,RP11-145M9.6,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000136522,MRPL47,0.17236258079422365,-0.88145030172886685,1.0,0.30684098994719483,0.88145030172886685,1.0
ENSG00000136521,NDUFB5,0.24815929334224252,-1.6781053351292619,0.43738943732276186,0.79132676354802878,1.6781053351292619,0.43738943732276186
ENSG00000058056,USP13,0.0083504852807139412,-1.8922301404821091,1.0,0.016149525786694464,1.8922301404821091,1.0
ENSG00000163728,TTC14,0.1704355457294435,1.4242776786209999,1.0,0.048448577360083393,-1.4242776786209999,1.0
ENSG00000145075,CCDC39,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000114416,FXR1,0.20469394688109044,0.10325437839539742,1.0,0.17764478365363912,-0.10325437839539742,1.0
ENSG00000205981,DNAJC19,0.27278251916998875,-0.067801705065563933,1.0,0.27454193837380592,0.067801705065563933,1.0
ENSG00000242512,LINC01206,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000240063,RP11-225N10.1,0.00064234502159338008,-4.2141582353694718,1.0,0.0,4.2141582353694718,1.0
ENSG00000058063,ATP11B,0.061451007065766693,-0.62919573464831524,1.0,0.080747628933472329,0.62919573464831524,1.0
ENSG00000273261,RP11-531F16.4,0.0004282300143955867,-5.6291957346483157,0.60214870990956015,0.016149525786694464,5.6291957346483157,0.60214870990956015
ENSG00000043093,DCUN1D1,0.034900746173240314,-1.1785343256387506,1.0,0.064598103146777858,1.1785343256387506,1.0
ENSG00000078070,MCCC1,0.037898356274009427,-1.0603528992904359,1.0,0.064598103146777858,1.0603528992904359,1.0
ENSG00000078081,LAMP3,0.0017129200575823468,-3.0442332339271596,1.0,0.0,3.0442332339271596,1.0
ENSG00000053524,MCF2L2,0.0049246451655492471,-1.6291957346483157,1.0,0.0,1.6291957346483157,1.0
ENSG00000176597,B3GNT5,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000172578,KLHL6,0.036399551223624871,-1.9662307219258861,0.57484437407925493,0.12919620629355572,1.9662307219258861,0.57484437407925493
ENSG00000242522,KLHL6-AS1,0.019484465654999197,-2.0125243741998213,0.90693547802959917,0.064598103146777858,2.0125243741998213,0.90693547802959917
ENSG00000114796,KLHL24,0.14024532971455464,0.8214656743612494,1.0,0.064598103146777858,-0.8214656743612494,1.0
ENSG00000163872,YEATS2,0.012418670417472015,-2.3315151860076306,0.85977705531088655,0.048448577360083393,2.3315151860076306,0.85977705531088655
ENSG00000233885,YEATS2-AS1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000180834,MAP6D1,0.0014988050503845535,-3.2141582353694718,1.0,0.0,3.2141582353694718,1.0
ENSG00000175193,PARL,0.14045944472175245,-0.66176359710474575,1.0,0.20994383522702803,0.66176359710474575,1.0
ENSG00000114770,ABCC5,0.015202165511043328,-0.044233233927158722,1.0,0.0,0.044233233927158722,1.0
ENSG00000186038,HTR3E,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000273181,RP11-778D9.13,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000272721,RP11-778D9.12,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000145191,EIF2B5,0.074726137512029889,-0.084875218424505405,1.0,0.064598103146777858,0.084875218424505405,1.0
ENSG00000161202,DVL3,0.010919865367087462,-2.5137185172283796,0.82756530008104767,0.048448577360083393,2.5137185172283796,0.82756530008104767
ENSG00000161203,AP2M1,0.39911037341668681,-0.87276027628388442,1.0,0.72672866040125095,0.87276027628388442,1.0
ENSG00000161204,ABCF3,0.044964151511536606,-1.0780215473834427,1.0,0.080747628933472329,1.0780215473834427,1.0
ENSG00000214160,ALG3,0.066589767238513731,0.48628148277161998,1.0,0.032299051573388929,-0.48628148277161998,1.0
ENSG00000145194,ECE2,0.0042823001439558674,-2.8218408125907111,1.0,0.016149525786694464,2.8218408125907111,1.0
ENSG00000163888,CAMK2N2,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000175166,PSMD2,0.15459103519680681,-0.17573801705565106,1.0,0.16149525786694466,0.17573801705565106,1.0
ENSG00000114867,EIF4G1,0.070872067382469608,-0.42408130474370331,1.0,0.080747628933472329,0.42408130474370331,1.0
ENSG00000175182,FAM131A,0.010491635352691875,-1.5703020455947465,1.0,0.016149525786694464,1.5703020455947465,1.0
ENSG00000114859,CLCN2,0.0014988050503845535,-3.2141582353694718,1.0,0.0,3.2141582353694718,1.0
ENSG00000163882,POLR2H,0.097636443282193772,0.29996402480123541,1.0,0.064598103146777858,-0.29996402480123541,1.0
ENSG00000230215,EIF2B5-AS1,0.0012846900431867602,-3.406803313311868,1.0,0.0,3.406803313311868,1.0
ENSG00000182580,EPHB3,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000177383,MAGEF1,0.043465346461152049,-0.54173289339797615,1.0,0.048448577360083393,0.54173289339797615,1.0
ENSG00000229433,RP11-329B9.1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000156931,VPS8,0.036185436216427079,-0.389729799952927,1.0,0.032299051573388929,0.389729799952927,1.0
ENSG00000113790,EHHADH,0.0010705750359889668,-3.6291957346483157,1.0,0.0,3.6291957346483157,1.0
ENSG00000073803,MAP3K13,0.098278788303787154,-0.53859318586740867,1.0,0.12919620629355572,0.53859318586740867,1.0
ENSG00000163900,TMEM41A,0.047319416590712329,-1.2270972910769697,1.0,0.096897154720166787,1.2270972910769697,1.0
ENSG00000163898,LIPH,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000163904,SENP2,0.074940252519227674,-0.75883101506491135,1.0,0.11304668050686126,0.75883101506491135,1.0
ENSG00000073792,IGF2BP2,0.0017129200575823468,-4.0442332339271596,0.97624265097213458,0.016149525786694464,4.0442332339271596,0.97624265097213458
ENSG00000163915,IGF2BP2-AS1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000136527,TRA2B,0.93996488159831282,-0.39922663510517842,1.0,1.2435134855754737,0.39922663510517842,1.0
ENSG00000244405,ETV5,0.0010705750359889668,-3.6291957346483157,1.0,0.0,3.6291957346483157,1.0
ENSG00000213139,CRYGS,0.0023552650791757268,-2.6291957346483157,1.0,0.0,2.6291957346483157,1.0
ENSG00000113838,TBCCD1,0.033830171137251348,-0.486237780806273,1.0,0.032299051573388929,0.486237780806273,1.0
ENSG00000090520,DNAJB11,0.12033263404515987,-1.0771671232892419,1.0,0.24224288680041697,1.0771671232892419,1.0
ENSG00000197099,RP11-573D15.8,0.0023552650791757268,-2.6291957346483157,1.0,0.0,2.6291957346483157,1.0
ENSG00000263826,RP11-573D15.9,0.002997610100769107,-2.3072676397609522,1.0,0.0,2.3072676397609522,1.0
ENSG00000156976,EIF4A2,2.1006823356175506,0.91689026624316394,1.0,1.114317279281918,-0.91689026624316394,1.0
ENSG00000163918,RFC4,0.038540701295602803,-0.29927484900742307,1.0,0.032299051573388929,0.29927484900742307,1.0
ENSG00000232233,RP11-573D15.2,0.0074940252519227679,-1.0442332339271587,1.0,0.0,1.0442332339271587,1.0
ENSG00000073849,ST6GAL1,0.072799102447249742,-0.12245840123266172,1.0,0.064598103146777858,0.12245840123266172,1.0
ENSG00000163923,RPL39L,0.023980880806152856,-0.39397927295428392,1.0,0.016149525786694464,0.39397927295428392,1.0
ENSG00000136514,RTP4,0.014131590475054362,-0.14806904491169881,1.0,0.0,0.14806904491169881,1.0
ENSG00000113916,BCL6,0.0077081402591205606,-4.1746298711828338,0.0030572829262765005,0.12919620629355572,4.1746298711828338,0.0030572829262765005
ENSG00000223401,RP11-211G3.2,0.00085646002879117341,-3.8922301404821082,1.0,0.0,3.8922301404821082,1.0
ENSG00000270959,LPP-AS2,0.00085646002879117341,-4.8922301404821082,0.78370053033493126,0.016149525786694464,4.8922301404821082,0.78370053033493126
ENSG00000145012,LPP,0.053742866806646132,-2.0442332339271592,0.40123589349565364,0.20994383522702803,2.0442332339271592,0.40123589349565364
ENSG00000234076,TPRG1-AS1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000188001,TPRG1,0.011776325395878634,-0.40680331331186714,1.0,0.0,0.40680331331186714,1.0
ENSG00000073282,TP63,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000090530,P3H2,0.0,-8.2141582353694726,0.00062936219269752044,0.048448577360083393,8.2141582353694726,0.00062936219269751935
ENSG00000225764,P3H2-AS1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000163347,CLDN1,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000113946,CLDN16,0.00021411500719779335,-5.2141582353694718,1.0,0.0,5.2141582353694718,1.0
ENSG00000196083,IL1RAP,0.0066375652231315937,-1.2141582353694718,1.0,0.0,1.2141582353694718,1.0
ENSG00000152492,CCDC50,0.016058625539834503,-0.96623072192588566,1.0,0.016149525786694464,0.96623072192588566,1.0
ENSG00000180611,MB21D2,0.0089928303023073218,-0.78789348066737386,1.0,0.0,0.78789348066737386,1.0
ENSG00000127249,ATP13A4,0.002997610100769107,-2.3072676397609522,1.0,0.0,2.3072676397609522,1.0
ENSG00000198836,OPA1,0.036613666230822663,-0.37285598138853082,1.0,0.032299051573388929,0.37285598138853082,1.0
ENSG00000114315,HES1,0.013489245453460981,-0.21415823536947176,1.0,0.0,0.21415823536947176,1.0
ENSG00000214145,LINC00887,0.0023552650791757268,-2.6291957346483157,1.0,0.0,2.6291957346483157,1.0
ENSG00000178732,GP5,0.0019270350647801401,-2.8922301404821082,1.0,0.0,2.8922301404821082,1.0
ENSG00000133657,ATP13A3,0.027834950935713136,-1.1807352338320221,1.0,0.048448577360083393,1.1807352338320221,1.0
ENSG00000233058,LINC00884,0.0017129200575823468,-3.0442332339271596,1.0,0.0,3.0442332339271596,1.0
ENSG00000231770,TMEM44-AS1,0.013275130446263187,-0.23687831186955499,1.0,0.0,0.23687831186955499,1.0
ENSG00000145014,TMEM44,0.0017129200575823468,-3.0442332339271596,1.0,0.0,3.0442332339271596,1.0
ENSG00000041802,LSG1,0.036399551223624871,0.20369427951642649,1.0,0.016149525786694464,-0.20369427951642649,1.0
ENSG00000185112,FAM43A,0.042394771425163083,0.42246638517417789,1.0,0.016149525786694464,-0.42246638517417789,1.0
ENSG00000230401,AC090505.4,0.0004282300143955867,-4.6291957346483157,1.0,0.0,4.6291957346483157,1.0
ENSG00000173950,XXYLT1,0.011133980374285255,-0.48623778080627211,1.0,0.0,0.48623778080627211,1.0
ENSG00000230266,XXYLT1-AS2,0.0021411500719779337,-2.7547266167321736,1.0,0.0,2.7547266167321736,1.0
ENSG00000114331,ACAP2,0.10363166348373198,-0.87727979901613784,1.0,0.17764478365363912,0.87727979901613784,1.0
ENSG00000184203,PPP1R2,0.60830073544893093,0.40055160874573659,1.0,0.45218672202744503,-0.40055160874573659,1.0
ENSG00000223711,AC091633.3,0.0025693800863735203,-2.5137185172283791,1.0,0.0,2.5137185172283791,1.0
